id,country_id,firstname,lastname,fullname,image_path,dateofbirth,gender,battingstyle,bowlingstyle,position,updated_at
20082,153732,Prem Kumar,Chourasiya,Prem Kumar Chourasiya,https://cdn.sportmonks.com/images/cricket/players/18/20082.png,1998-01-01,m,right-hand-bat,right-arm-fast-medium,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-09-15T18:52:51.000000Z
20085,153732,Rajandeep,Singh,Rajandeep Singh,https://cdn.sportmonks.com/images/cricket/players/21/20085.png,2003-01-01,m,right-hand-bat,right-arm-fast,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-09-15T18:53:10.000000Z
20088,153732,Vikash,Singh,Vikash Singh,https://cdn.sportmonks.com/images/cricket/players/24/20088.png,1994-01-01,m,left-hand-bat,left-arm-fast,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2020-09-15T18:53:37.000000Z
20091,153732,Vikash,Vishal,Vikash Vishal,https://cdn.sportmonks.com/images/cricket/players/27/20091.png,1999-01-01,m,right-hand-bat,right-arm-offbreak,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-09-15T18:52:20.000000Z
20094,153732,Yuvraj,Kumar,Yuvraj Kumar,https://cdn.sportmonks.com/images/cricket/players/30/20094.png,2000-01-01,m,right-hand-bat,right-arm-fast,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2020-09-15T18:53:51.000000Z
20097,153732,Pappu,Singh,Pappu Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 3, 'name': 'Wicketkeeper'}",2020-09-14T16:55:48.000000Z
20100,153732,Mohit,Kumar,Mohit Kumar,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 3, 'name': 'Wicketkeeper'}",2020-09-14T16:58:50.000000Z
20103,153732,Neel,Bhaskar,Neel Bhaskar,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-09-14T17:00:25.000000Z
20106,153732,Akshay,Jain,Akshay Jain,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-09-14T17:02:34.000000Z
20109,153732,Prem,Kumar,Prem Kumar,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2020-09-16T04:00:58.000000Z
20118,153732,Alok,Sangwal,Alok Sangwal,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-09-17T08:00:29.000000Z
20259,153732,Rahul,Hudda,Rahul Hudda,https://cdn.sportmonks.com/images/cricket/placeholder.png,1995-04-17,m,right-hand-bat,right-arm-offbreak,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-09-06T05:52:45.000000Z
20277,153732,Rinku,Singh,Rinku Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,1998-09-22,m,right-hand-bat,right-arm-fast-medium,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-09-06T05:54:42.000000Z
20316,153732,Parveen,Singh,Parveen Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,1994-04-21,m,left-hand-bat,left-arm-fast-medium,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2022-04-02T03:34:43.000000Z
20322,153732,Anupkumar,Shrivastav,Anupkumar Shrivastav,https://cdn.sportmonks.com/images/cricket/placeholder.png,1987-04-12,m,right-hand-bat,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2022-04-02T03:19:21.000000Z
20355,153732,Gurpreet,Singh,Gurpreet Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,1995-08-25,m,right-hand-bat,right-arm-fast,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-08-20T19:17:50.000000Z
20367,153732,Shubham,Singh Sr,Shubham Singh Sr,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2020-09-19T04:04:42.000000Z
20382,153732,Ranjit,Narayan,Ranjit Narayan,https://cdn.sportmonks.com/images/cricket/placeholder.png,1972-09-07,m,right-hand-bat,right-arm-offbreak,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-09-06T05:24:57.000000Z
20385,153732,Krut,Patel,Krut Patel,https://cdn.sportmonks.com/images/cricket/players/1/20385.png,1990-04-02,m,right-hand-bat,right-arm-fast-medium,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2021-09-06T05:34:03.000000Z
20499,153732,Prakash,Kumar,Prakash Kumar,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-09-24T07:51:22.000000Z
20589,153732,Amit,Kumar Yadav,Amit Kumar Yadav,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2022-06-16T05:18:20.000000Z
20601,153732,Sweatabh,Uppadhaya,Sweatabh Uppadhaya,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2020-09-28T07:39:31.000000Z
20784,153732,Vamshi,Krishna Madishetty,Vamshi Krishna Madishetty,https://cdn.sportmonks.com/images/cricket/placeholder.png,1985-08-18,m,right-hand-bat,right-arm-fast-medium,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2022-06-03T10:05:00.000000Z
21030,153732,Kuldeep,Singh Brar,Kuldeep Singh Brar,https://cdn.sportmonks.com/images/cricket/players/6/21030.png,1993-11-22,m,right-hand-bat,right-arm-fast-medium,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2022-11-23T12:50:08.000000Z
21780,153732,Priya,Punia,Priya Punia,https://cdn.sportmonks.com/images/cricket/players/20/21780.png,1996-08-06,f,right-hand-bat,right-arm-fast-medium,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-11-04T11:49:57.000000Z
21783,153732,Muskan,Malik,Muskan Malik,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,f,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-10-11T10:17:55.000000Z
21786,153732,Ayushi,Soni,Ayushi Soni,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,f,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-10-11T10:19:52.000000Z
21789,153732,Punam,Raut,Punam Raut,https://cdn.sportmonks.com/images/cricket/players/29/21789.png,1989-10-14,f,right-hand-bat,right-arm-offbreak,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2021-03-09T09:34:57.000000Z
21792,153732,Nuzhat,Parween,Nuzhat Parween,https://cdn.sportmonks.com/images/cricket/placeholder.png,1996-09-05,f,right-hand-bat,,"{'resource': 'positions', 'id': 3, 'name': 'Wicketkeeper'}",2020-10-11T14:29:32.000000Z
21795,153732,Jhulan,Goswami,Jhulan Goswami,https://cdn.sportmonks.com/images/cricket/players/3/21795.png,1983-11-25,f,right-hand-bat,right-arm-fast-medium,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-03-09T09:39:11.000000Z
21798,153732,Simran,Bahadur,Simran Bahadur,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,f,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2020-10-11T14:31:19.000000Z
21801,153732,Kashvee,Gautam,Kashvee Gautam,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,f,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-10-11T14:32:26.000000Z
21804,153732,Sushma,Verma,Sushma Verma,https://cdn.sportmonks.com/images/cricket/players/12/21804.png,1992-11-05,f,right-hand-bat,,"{'resource': 'positions', 'id': 3, 'name': 'Wicketkeeper'}",2020-11-04T11:52:56.000000Z
21807,153732,Devika,Vaidya,Devika Vaidya,https://cdn.sportmonks.com/images/cricket/players/15/21807.png,1997-08-13,f,left-hand-bat,legbreak-googly,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2020-11-04T11:54:16.000000Z
21810,153732,Sushree,Dibyadarshini,Sushree Dibyadarshini,https://cdn.sportmonks.com/images/cricket/placeholder.png,1997-09-08,f,right-hand-bat,right-arm-offbreak,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-10-11T14:35:47.000000Z
21813,153732,Manali,Dakshini,Manali Dakshini,https://cdn.sportmonks.com/images/cricket/placeholder.png,1997-09-29,f,right-hand-bat,right-arm-fast-medium,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-10-11T14:36:34.000000Z
21816,153732,Anagha,Deshpande,Anagha Deshpande,https://cdn.sportmonks.com/images/cricket/placeholder.png,1985-11-19,m,right-hand-bat,,"{'resource': 'positions', 'id': 3, 'name': 'Wicketkeeper'}",2020-10-11T14:38:45.000000Z
22002,153732,M Lekhaz,Reddy,M Lekhaz Reddy,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 3, 'name': 'Wicketkeeper'}",2020-10-21T19:38:44.000000Z
22005,153732,S,Tarun,S Tarun,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 3, 'name': 'Wicketkeeper'}",2020-10-21T19:39:31.000000Z
22008,153732,C Kranthi,Kumar,C Kranthi Kumar,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-10-21T19:41:02.000000Z
22011,153732,Dasari,Chaitanya,Dasari Chaitanya,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-10-21T19:41:36.000000Z
22014,153732,Lalith,Mohan,Lalith Mohan,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-10-21T19:42:09.000000Z
22017,153732,KV,Kashyap Prakash,KV Kashyap Prakash,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-10-21T19:42:40.000000Z
22020,153732,Gulfaam,Saleh,Gulfaam Saleh,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-10-21T19:43:06.000000Z
22023,153732,M Dheeraj,Kumar,M Dheeraj Kumar,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-10-21T19:43:33.000000Z
22026,153732,Chengalpet,Rajan Gnaneshwar,Chengalpet Rajan Gnaneshwar,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-10-21T19:44:20.000000Z
22029,153732,M A,Praneeth,M A Praneeth,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-10-21T19:44:49.000000Z
22032,153732,Jyothi,Sai Krishna,Jyothi Sai Krishna,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-10-21T19:45:28.000000Z
22035,153732,M Ravi,Kiran,M Ravi Kiran,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-10-21T19:46:00.000000Z
22038,153732,Naren,Reddy,Naren Reddy,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2020-10-21T19:46:39.000000Z
22041,153732,Jagdish,Rami Reddy,Jagdish Rami Reddy,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2020-10-21T19:47:10.000000Z
22044,153732,Sanjay,Naidu,Sanjay Naidu,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2020-10-26T08:46:14.000000Z
22047,153732,Pinninti,Tapaswi,Pinninti Tapaswi,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2020-10-21T19:48:13.000000Z
22050,153732,Girinath,Reddy,Girinath Reddy,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2020-10-21T19:48:49.000000Z
22053,153732,Shoaib,MD Khan,Shoaib MD Khan,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2020-10-21T19:49:22.000000Z
22056,153732,A,Prasanth,A Prasanth,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2020-10-21T19:49:55.000000Z
22059,153732,Dasari,Swaroop-Kumar,Dasari Swaroop-Kumar,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-10-21T19:50:40.000000Z
22062,153732,Cheepurapalli,Stephen,Cheepurapalli Stephen,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-10-21T19:51:13.000000Z
22065,153732,V Karthik,Reddy,V Karthik Reddy,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-10-21T19:51:43.000000Z
22068,153732,T,Vijay,T Vijay,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-10-21T19:52:04.000000Z
22071,153732,M,Bhargav,M Bhargav,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-10-21T19:52:26.000000Z
22074,153732,Kunnala,Bhimarao,Kunnala Bhimarao,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-10-26T08:42:29.000000Z
22077,153732,S,Ashish,S Ashish,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-10-21T19:53:25.000000Z
22080,153732,A Pranay,Kumar,A Pranay Kumar,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-10-21T19:54:01.000000Z
22083,153732,K,Sudharshan,K Sudharshan,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-10-21T19:54:35.000000Z
22089,153732,B Sivacharan,Singh,B Sivacharan Singh,https://cdn.sportmonks.com/images/cricket/players/9/22089.png,1993-11-29,m,right-hand-bat,,"{'resource': 'positions', 'id': 3, 'name': 'Wicketkeeper'}",2020-10-22T08:42:10.000000Z
22092,153732,K N,Prudhvi Raj,K N Prudhvi Raj,https://cdn.sportmonks.com/images/cricket/players/12/22092.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 3, 'name': 'Wicketkeeper'}",2020-10-22T08:43:23.000000Z
22095,153732,Guramkonda,Jayawardhane,Guramkonda Jayawardhane,https://cdn.sportmonks.com/images/cricket/players/15/22095.png,1995-10-04,m,left-hand-bat,right-arm-fast-medium,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-10-22T08:41:46.000000Z
22098,153732,K,Karanshinde,K Karanshinde,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-10-21T20:08:56.000000Z
22101,153732,M Raju,Kulayapa,M Raju Kulayapa,https://cdn.sportmonks.com/images/cricket/players/21/22101.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-10-22T08:43:51.000000Z
22104,153732,SK,Noor Basha,SK Noor Basha,https://cdn.sportmonks.com/images/cricket/players/24/22104.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-10-22T08:42:26.000000Z
22107,153732,P,Avinash,P Avinash,https://cdn.sportmonks.com/images/cricket/players/27/22107.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-10-22T08:40:13.000000Z
22110,153732,SK,Rashid,SK Rashid,https://cdn.sportmonks.com/images/cricket/players/30/22110.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-10-22T08:39:53.000000Z
22113,153732,K Dheeraj,Lakshman,K Dheeraj Lakshman,https://cdn.sportmonks.com/images/cricket/players/1/22113.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-10-22T08:36:03.000000Z
22116,153732,Y,Sandeep,Y Sandeep,https://cdn.sportmonks.com/images/cricket/players/4/22116.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-10-22T08:35:46.000000Z
22119,153732,Bodapati,Sumanth,Bodapati Sumanth,https://cdn.sportmonks.com/images/cricket/players/7/22119.png,1988-05-10,m,right-hand-bat,right-arm-fast-medium,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-10-22T08:35:30.000000Z
22122,153732,K Maheep,Kumar,K Maheep Kumar,https://cdn.sportmonks.com/images/cricket/players/10/22122.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2020-10-22T08:45:01.000000Z
22125,153732,S Charan,Sai Teja,S Charan Sai Teja,https://cdn.sportmonks.com/images/cricket/players/13/22125.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2020-10-22T08:44:14.000000Z
22128,153732,Manish,Golamaru,Manish Golamaru,https://cdn.sportmonks.com/images/cricket/placeholder.png,1996-09-13,m,left-hand-bat,slow-left-arm-orthodox,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2020-10-22T08:26:27.000000Z
22131,153732,GS,Ashish Reddy,GS Ashish Reddy,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2020-10-21T20:13:32.000000Z
22134,153732,Nitish,Kumar Reddy,Nitish Kumar Reddy,https://cdn.sportmonks.com/images/cricket/players/22/22134.png,2003-05-26,m,right-hand-bat,right-arm-fast-medium,"{'resource': 'positions', 'id': 14, 'name': 'Batting Allrounder'}",2023-03-16T09:45:15.000000Z
22137,153732,KP,Sai Rahul,KP Sai Rahul,https://cdn.sportmonks.com/images/cricket/players/25/22137.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2020-10-22T08:36:26.000000Z
22140,153732,B,Vinay,B Vinay,https://cdn.sportmonks.com/images/cricket/players/28/22140.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2020-10-22T08:37:33.000000Z
22143,153732,I Kartik,Raman,I Kartik Raman,https://cdn.sportmonks.com/images/cricket/placeholder.png,1997-04-07,m,right-hand-bat,right-arm-fast-medium,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-10-22T08:26:53.000000Z
22146,153732,M Harishankar,Reddy,M Harishankar Reddy,https://cdn.sportmonks.com/images/cricket/players/2/22146.png,1998-06-02,m,right-hand-bat,right-arm-fast-medium,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2021-04-10T10:09:43.000000Z
22149,153732,S K,Ismail,S K Ismail,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-10-21T20:16:50.000000Z
22152,153732,B Sai,Vignesh,B Sai Vignesh,https://cdn.sportmonks.com/images/cricket/players/8/22152.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-10-22T08:44:38.000000Z
22155,153732,V,Venu,V Venu,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-10-21T20:17:35.000000Z
22158,153732,B Santosh,Kumar,B Santosh Kumar,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-10-21T20:18:01.000000Z
22164,153732,N,Madhav,N Madhav,https://cdn.sportmonks.com/images/cricket/players/20/22164.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-10-22T08:40:32.000000Z
22167,153732,CH,Siddhart,CH Siddhart,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-10-21T20:19:56.000000Z
22170,153732,Y,Pramod,Y Pramod,https://cdn.sportmonks.com/images/cricket/players/26/22170.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-10-22T08:39:37.000000Z
22173,153732,A Brahma,Teja,A Brahma Teja,https://cdn.sportmonks.com/images/cricket/placeholder.png,2000-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-10-21T20:20:43.000000Z
22176,153732,Sneha,Kishore,Sneha Kishore,https://cdn.sportmonks.com/images/cricket/players/0/22176.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-10-23T18:21:11.000000Z
22179,153732,Vamsi,Krishna,Vamsi Krishna,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 3, 'name': 'Wicketkeeper'}",2020-10-22T05:30:52.000000Z
22182,153732,Ashwin,Hebbar,Ashwin Hebbar,https://cdn.sportmonks.com/images/cricket/players/6/22182.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2020-10-23T18:19:59.000000Z
22185,153732,Uppara,Girinath,Uppara Girinath,https://cdn.sportmonks.com/images/cricket/players/9/22185.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 3, 'name': 'Wicketkeeper'}",2020-10-23T18:22:50.000000Z
22188,153732,Dhruva,Kumar,Dhruva Kumar,https://cdn.sportmonks.com/images/cricket/players/12/22188.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-10-23T18:22:57.000000Z
22191,153732,P,Subramanyam,P Subramanyam,https://cdn.sportmonks.com/images/cricket/players/15/22191.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2020-10-23T18:19:20.000000Z
22194,153732,L Rakesh,Augustine,L Rakesh Augustine,https://cdn.sportmonks.com/images/cricket/players/18/22194.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-10-23T18:20:14.000000Z
22197,153732,B Varshith,Reddy,B Varshith Reddy,https://cdn.sportmonks.com/images/cricket/players/21/22197.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-10-23T18:21:43.000000Z
22200,153732,B Munish,Varma,B Munish Varma,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2020-10-22T05:33:16.000000Z
22203,153732,T Siva,Kumar,T Siva Kumar,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-10-22T05:33:36.000000Z
22206,153732,S Zaheer,Abbas,S Zaheer Abbas,https://cdn.sportmonks.com/images/cricket/players/30/22206.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-10-23T18:20:35.000000Z
22209,153732,Ch V S,Kaushik,Ch V S Kaushik,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2020-10-22T05:34:08.000000Z
22212,153732,Murumulla,Sriram,Murumulla Sriram,https://cdn.sportmonks.com/images/cricket/players/4/22212.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-10-23T18:23:24.000000Z
22215,153732,Prasanth,Kumar,Prasanth Kumar,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2020-10-22T05:37:27.000000Z
22218,153732,Manyala,Pranith,Manyala Pranith,https://cdn.sportmonks.com/images/cricket/players/10/22218.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-10-23T18:23:42.000000Z
22221,153732,Mohammad,Rafi,Mohammad Rafi,https://cdn.sportmonks.com/images/cricket/players/13/22221.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2020-10-23T18:24:46.000000Z
22224,153732,M,Harshavardhan,M Harshavardhan,https://cdn.sportmonks.com/images/cricket/players/16/22224.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-10-23T18:24:01.000000Z
22227,153732,R Atchutha,Rao,R Atchutha Rao,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 1, 'name': 'Batsman'}",2020-10-22T05:38:23.000000Z
22230,153732,P P,Manohar,P P Manohar,https://cdn.sportmonks.com/images/cricket/players/22/22230.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-10-23T18:26:35.000000Z
22233,153732,J Durga,Kumar,J Durga Kumar,https://cdn.sportmonks.com/images/cricket/players/25/22233.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-10-23T18:26:18.000000Z
22236,153732,V,Ujjwal,V Ujjwal,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-10-22T05:39:22.000000Z
22239,153732,J VIinod,Naidu,J VIinod Naidu,https://cdn.sportmonks.com/images/cricket/players/31/22239.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-10-23T18:25:03.000000Z
22242,153732,Md,Kamil,Md Kamil,https://cdn.sportmonks.com/images/cricket/players/2/22242.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 4, 'name': 'Allrounder'}",2020-10-23T18:25:26.000000Z
22245,153732,B,Satwik,B Satwik,https://cdn.sportmonks.com/images/cricket/placeholder.png,2001-01-01,m,,,"{'resource': 'positions', 'id': 2, 'name': 'Bowler'}",2020-10-22T05:41:00.000000Z
